"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Philippines","Market Average","Market Average","onions","2024-04-01","126.96","133.38","120.54","122.5","PHP"
"","Philippines","Market Average","Market Average","onions","2024-05-01","118.84","124.96","112.71","118.75","PHP"
"","Philippines","Market Average","Market Average","onions","2024-06-01","118.12","127.5","112.03","127.5","PHP"
"","Philippines","Market Average","Market Average","onions","2024-07-01","131.35","137.88","122.58","122.58","PHP"
"","Philippines","Market Average","Market Average","onions","2024-08-01","119.6","125.91","113.3","120.17","PHP"
"","Philippines","Market Average","Market Average","onions","2024-09-01","121.78","128.12","115.45","117.5","PHP"
"","Philippines","Market Average","Market Average","onions","2024-10-01","113.58","119.9","107.27","117.5","PHP"
"","Philippines","Market Average","Market Average","onions","2024-11-01","118.84","125.27","112.4","122.5","PHP"
"","Philippines","Market Average","Market Average","onions","2024-12-01","123.8","130.63","116.97","120","PHP"
"","Philippines","Market Average","Market Average","onions","2025-01-01","119.57","131.25","112.75","131.25","PHP"
"","Philippines","Market Average","Market Average","onions","2025-02-01","138.11","145.47","130.75","142.5","PHP"
"","Philippines","Market Average","Market Average","onions","2025-03-01","145.56","153.69","132.56","132.56","PHP"
"","Philippines","Market Average","Market Average","onions","2025-04-01","130.39","137.88","122.89","130","PHP"
"","Philippines","Market Average","Market Average","onions","2025-05-01","129.56","137.07","122.05","127.5","PHP"
"","Philippines","Market Average","Market Average","onions","2025-06-01","123.55","131.06","116.04","126.25","PHP"
"","Philippines","Market Average","Market Average","onions","2025-07-01","127.06","153.75","119.49","153.75","PHP"
"","Philippines","Market Average","Market Average","onions","2025-08-01","169.55","177.55","156.62","156.62","PHP"
"","Philippines","Market Average","Market Average","onions","2025-09-01","155.2","170.39","147.1","170.39","PHP"
"","Philippines","Market Average","Market Average","onions","2025-10-01","185.84","194.52","171.04","171.04","PHP"
"","Philippines","Market Average","Market Average","onions","2025-11-01","162.69","174.73","154.05","174.73","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-01-01","38.23","40.31","36.53","38.55","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-02-01","38.75","40.66","36.69","36.69","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-03-01","36.16","38","34.33","36.24","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-04-01","36.45","38.05","34.85","37.32","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-05-01","38.31","39.89","36.74","37.36","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-06-01","37.75","39.3","36.2","38.16","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-07-01","38.56","40.07","37.04","38.86","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-08-01","39.54","41.05","38.04","38.96","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-09-01","39.19","40.69","37.69","39.18","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-10-01","39.45","40.93","37.96","39.67","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-11-01","40.21","41.7","38.72","40.37","PHP"
"","Philippines","Market Average","Market Average","potatoes","2007-12-01","40.88","42.39","39.37","40.06","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-01-01","40.13","41.67","38.59","40.76","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-02-01","41.26","42.83","37.28","37.28","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-03-01","36.44","38.59","33.95","33.95","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-04-01","33.42","35.36","31.48","31.84","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-05-01","32.21","33.89","30.4","30.4","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-06-01","31.27","32.86","29.68","32.35","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-07-01","34.2","35.76","32.64","35.05","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-08-01","37.32","38.89","35.75","38.68","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-09-01","40.46","42.19","38.73","39.57","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-10-01","39.99","41.9","38.31","41.9","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-11-01","42.82","44.72","40.92","43.82","PHP"
"","Philippines","Market Average","Market Average","potatoes","2008-12-01","44.58","46.46","39.1","39.1","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-01-01","37.47","40.16","34.78","34.81","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-02-01","33.67","35.88","31.46","32.81","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-03-01","33.52","35.27","31.77","33.8","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-04-01","35.48","37.05","33.92","35.75","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-05-01","37.36","38.86","35.85","38.47","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-06-01","40.14","43.6","38.52","43.6","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-07-01","45.88","48.35","43.05","43.05","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-08-01","42.61","48.54","40.2","48.54","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-09-01","50.12","56.11","46.34","56.11","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-10-01","58.65","68.42","54.02","68.42","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-11-01","70.98","77.89","56.43","56.43","PHP"
"","Philippines","Market Average","Market Average","potatoes","2009-12-01","48.92","55.81","42.03","54.72","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-01-01","52.39","57.96","43.95","43.95","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-02-01","40.73","45.27","36.18","37.67","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-03-01","36.63","39.8","33.46","35.82","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-04-01","35.58","39.03","33.21","39.03","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-05-01","42.78","45.81","40.08","45.81","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-06-01","47.93","54.8","44.93","54.8","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-07-01","58.83","63.53","51.56","51.56","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-08-01","47.48","52.08","42.89","44.92","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-09-01","42.62","45.87","39.38","45.01","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-10-01","44.81","47.62","42","43.32","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-11-01","44.4","46.73","42.07","44.02","PHP"
"","Philippines","Market Average","Market Average","potatoes","2010-12-01","43.29","48.59","41.24","48.59","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-01-01","51.64","55.96","48.32","55.96","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-02-01","57.81","61.62","54","54.91","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-03-01","53.4","56.68","50.11","56.51","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-04-01","54.85","59.02","51.68","59.02","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-05-01","60.01","63.44","56.59","60.61","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-06-01","59.31","62.29","56.33","61.31","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-07-01","60.03","62.86","57.21","61.09","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-08-01","59.55","62.16","56.95","61.19","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-09-01","60.35","62.91","57.79","61.6","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-10-01","60.42","62.93","57.92","60.69","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-11-01","59.69","62.05","57.32","59.4","PHP"
"","Philippines","Market Average","Market Average","potatoes","2011-12-01","58","60.26","55.73","56.32","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-01-01","55.19","57.43","48.59","48.59","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-02-01","46.3","49.46","40.98","40.98","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-03-01","39.82","42.78","36.83","36.83","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-04-01","37.28","39.73","34.84","37.69","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-05-01","40.33","42.37","36.95","36.95","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-06-01","38.34","40.61","36.07","38.76","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-07-01","41.06","44.22","39.07","44.22","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-08-01","47.99","50.55","45.44","46.38","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-09-01","48.28","52.11","45.9","52.11","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-10-01","54.07","57.1","51.04","52.78","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-11-01","53.48","56.13","50.83","53.46","PHP"
"","Philippines","Market Average","Market Average","potatoes","2012-12-01","53.34","55.7","48.13","48.13","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-01-01","46.6","49.47","43.72","43.75","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-02-01","43.37","45.84","38.4","38.4","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-03-01","38.03","44.62","35.35","44.62","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-04-01","49.47","53.71","45.22","45.74","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-05-01","47.15","50.89","43.41","44.39","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-06-01","44.32","47.4","41.24","46.81","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-07-01","48.19","51.06","45.32","46.67","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-08-01","48.65","51.12","46.05","46.05","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-09-01","45.51","47.92","43.11","44.92","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-10-01","46.06","48.11","44","44.77","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-11-01","45.59","47.55","43.64","45.32","PHP"
"","Philippines","Market Average","Market Average","potatoes","2013-12-01","46.99","48.83","45.14","45.48","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-01-01","46.22","48.12","44.32","44.83","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-02-01","45.94","47.82","44.07","45.97","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-03-01","47.22","49.04","45.4","46","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-04-01","47.42","49.27","45.57","46.29","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-05-01","47.04","48.9","45.17","46.11","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-06-01","47.31","49.15","45.48","45.82","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-07-01","46.66","48.54","44.66","44.66","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-08-01","45.5","47.45","43.54","46.43","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-09-01","48.25","52.72","46.31","52.72","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-10-01","56.57","62.57","53.49","62.57","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-11-01","66.54","70.96","60.35","60.35","PHP"
"","Philippines","Market Average","Market Average","potatoes","2014-12-01","58.08","62.42","51.72","51.72","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-01-01","48.13","51.97","44.28","45.37","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-02-01","44.53","47.42","37.31","37.31","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-03-01","36.75","40.05","33.46","37.71","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-04-01","39.69","42.29","37.08","38.18","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-05-01","40.62","42.86","36.68","36.68","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-06-01","37.64","40.11","35.17","38.79","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-07-01","41.05","43.44","38.86","43.44","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-08-01","47.49","49.89","44.42","44.42","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-09-01","45.38","47.91","42.86","44.37","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-10-01","44.92","51.14","42.73","51.14","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-11-01","55.09","59","51.18","53.91","PHP"
"","Philippines","Market Average","Market Average","potatoes","2015-12-01","55.51","58.82","52.21","58.67","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-01-01","59.21","62.57","55.85","62.01","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-02-01","62.65","65.93","57.09","57.09","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-03-01","54.83","58.31","51.36","57.08","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-04-01","56.35","59.41","53.29","54.41","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-05-01","54.36","57.01","51.71","54.76","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-06-01","55.05","57.44","52.67","54.63","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-07-01","54.91","62.49","52.69","62.49","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-08-01","66.21","70.79","61.63","62.3","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-09-01","61.36","71.13","57.33","71.13","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-10-01","73.43","83.51","67.18","83.51","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-11-01","86.23","93.98","78.47","86.7","PHP"
"","Philippines","Market Average","Market Average","potatoes","2016-12-01","84.38","90.55","74.53","74.53","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-01-01","65.62","71.32","59.93","61.51","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-02-01","57.73","61.74","53.71","54.35","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-03-01","52.62","55.81","49.43","50.01","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-04-01","50.52","53.21","47.83","48.06","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-05-01","48.33","50.79","45.86","47.76","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-06-01","49.78","51.94","47.62","50.07","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-07-01","52.07","54.15","49.99","51.78","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-08-01","54.02","56.07","51.97","52.56","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-09-01","53.31","55.44","51.19","53.9","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-10-01","55.69","57.81","53.58","54.52","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-11-01","55.42","57.57","53.27","55.46","PHP"
"","Philippines","Market Average","Market Average","potatoes","2017-12-01","56.86","58.99","54.74","55.45","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-01-01","55.97","58.15","53.78","55.36","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-02-01","56.48","58.62","54.34","55.2","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-03-01","55.79","57.96","52.64","52.64","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-04-01","53.07","55.49","50.65","51.12","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-05-01","51.6","53.9","49.3","50.47","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-06-01","52.11","54.25","47.49","47.49","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-07-01","47.85","50.57","45.14","46.66","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-08-01","48.19","50.51","45.87","48.41","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-09-01","51.01","59.6","48.87","59.6","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-10-01","66.44","71.76","60.12","60.12","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-11-01","60.01","65.03","54.99","61.85","PHP"
"","Philippines","Market Average","Market Average","potatoes","2018-12-01","61.85","65.96","57.74","60.47","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-01-01","60.16","63.48","54.18","54.18","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-02-01","53.52","57.01","50.02","52.29","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-03-01","51.92","54.74","46.26","46.26","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-04-01","46.85","51.03","43.75","51.03","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-05-01","54.23","57.68","47.76","47.76","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-06-01","48.77","59.72","45","59.72","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-07-01","65.82","72.98","58.67","60.88","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-08-01","61.89","67.78","56.01","61.46","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-09-01","60.95","65.48","56.41","63.1","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-10-01","63.08","66.92","59.25","65.56","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-11-01","68.24","71.75","64.73","69.14","PHP"
"","Philippines","Market Average","Market Average","potatoes","2019-12-01","68.45","71.68","65.23","70.92","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-01-01","72.05","76.56","68.84","76.56","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-02-01","76.62","80.46","72.77","73.47","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-03-01","72.2","75.72","68.67","74.4","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-04-01","72.62","75.97","69.27","71.16","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-05-01","70.61","87.23","67.6","87.23","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-06-01","92.96","102.7","74.31","74.31","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-07-01","68.98","78.42","59.53","73.95","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-08-01","71.6","78.92","64.28","67.77","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-09-01","66.44","73.22","61.11","73.22","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-10-01","76.83","82.42","71.24","72.96","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-11-01","71.18","75.98","66.45","75.98","PHP"
"","Philippines","Market Average","Market Average","potatoes","2020-12-01","78.1","82.71","73.49","80.15","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-01-01","79.51","87.48","75.35","87.48","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-02-01","91.18","96.73","85.63","87.77","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-03-01","83.61","88.44","69.86","69.86","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-04-01","65.02","70.91","59.12","60.64","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-05-01","57.42","61.74","47.99","47.99","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-06-01","47.88","52.2","43.56","45.11","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-07-01","46","49.33","42.66","44.81","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-08-01","48.34","57.44","45.65","57.44","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-09-01","65.49","71.21","59.77","61.55","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-10-01","64.46","69.48","59.44","62.17","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-11-01","61.52","65.62","57.42","61.59","PHP"
"","Philippines","Market Average","Market Average","potatoes","2021-12-01","62.25","66.82","58.94","66.82","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-01-01","70.7","75","66.89","75","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-02-01","77.81","82.02","70","70","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-03-01","67.82","72.49","63.15","71.25","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-04-01","70.8","76.25","66.63","76.25","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-05-01","79.5","84.07","74.93","76.19","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-06-01","75.43","79.52","71.35","77.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-07-01","76.78","80.49","73.07","80","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-08-01","81","84.74","77.26","80","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-09-01","79.52","82.94","76.1","77.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-10-01","75.73","78.96","72.51","77.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-11-01","77.84","86.25","74.68","86.25","PHP"
"","Philippines","Market Average","Market Average","potatoes","2022-12-01","89.87","98.75","84.5","98.75","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-01-01","102.39","112.5","95.57","112.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-02-01","113.32","121.44","105.21","117.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-03-01","113.29","120.34","100.06","100.06","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-04-01","90.17","97.27","83.06","83.75","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-05-01","77.36","93.63","72.02","93.63","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-06-01","98.94","108.43","89.44","96.25","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-07-01","97.03","104.53","89.53","92.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-08-01","87.97","97.5","81.97","97.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-09-01","98.13","126.4","91.27","126.4","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-10-01","138.42","155","121.83","152.54","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-11-01","153.82","170.48","137.15","161.05","PHP"
"","Philippines","Market Average","Market Average","potatoes","2023-12-01","150.02","163.69","136.35","149.4","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-01-01","133.3","143.15","117.5","117.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-02-01","104.25","114.07","95.84","114.07","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-03-01","110.02","117.83","102.22","110.74","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-04-01","110.04","116.17","103.9","107.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-05-01","104","109.21","98.8","108.88","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-06-01","108.06","113.27","102.86","108.05","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-07-01","107.56","112.2","102.93","108.41","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-08-01","107.17","111.54","102.79","108.75","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-09-01","108.25","112.53","103.97","108.56","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-10-01","108.1","112.26","103.94","106.06","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-11-01","104.67","108.78","100.57","108.37","PHP"
"","Philippines","Market Average","Market Average","potatoes","2024-12-01","109.35","113.79","104.9","107.5","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-01-01","107.33","120","103.04","120","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-02-01","124.61","132.44","116.77","124.7","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-03-01","124.77","131.42","110.87","110.87","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-04-01","104.42","111.95","96.89","104.61","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-05-01","102","107.75","96.24","101.15","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-06-01","103.17","107.95","98.4","105","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-07-01","107.39","111.94","102.84","103.75","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-08-01","104.38","108.87","91.22","91.22","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-09-01","88.32","95.53","81.96","95.53","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-10-01","99.84","106.17","93.39","93.39","PHP"
"","Philippines","Market Average","Market Average","potatoes","2025-11-01","95.9","101.68","90.13","94.67","PHP"
"","Philippines","Market Average","Market Average","rice","2007-01-01","19.43","19.81","19.19","19.5","PHP"
"","Philippines","Market Average","Market Average","rice","2007-02-01","19.57","20.04","19.26","20.04","PHP"
"","Philippines","Market Average","Market Average","rice","2007-03-01","20.18","20.52","19.84","20.04","PHP"
"","Philippines","Market Average","Market Average","rice","2007-04-01","20.12","20.42","19.2","19.2","PHP"
"","Philippines","Market Average","Market Average","rice","2007-05-01","19.14","20.21","18.71","20.21","PHP"
"","Philippines","Market Average","Market Average","rice","2007-06-01","20.39","21.03","19.79","21.03","PHP"
"","Philippines","Market Average","Market Average","rice","2007-07-01","21.26","21.85","20.66","21.24","PHP"
"","Philippines","Market Average","Market Average","rice","2007-08-01","21.35","21.86","20.85","21.26","PHP"
"","Philippines","Market Average","Market Average","rice","2007-09-01","21.33","21.76","20.69","20.69","PHP"
"","Philippines","Market Average","Market Average","rice","2007-10-01","20.68","21.11","20.24","20.81","PHP"
"","Philippines","Market Average","Market Average","rice","2007-11-01","20.87","22.12","20.49","22.12","PHP"
"","Philippines","Market Average","Market Average","rice","2007-12-01","22.39","23.03","21.74","22.02","PHP"
"","Philippines","Market Average","Market Average","rice","2008-01-01","22.11","22.67","21.56","21.7","PHP"
"","Philippines","Market Average","Market Average","rice","2008-02-01","21.71","22.68","21.21","22.68","PHP"
"","Philippines","Market Average","Market Average","rice","2008-03-01","22.88","24.84","22.28","24.84","PHP"
"","Philippines","Market Average","Market Average","rice","2008-04-01","25.23","27.43","24.33","27.43","PHP"
"","Philippines","Market Average","Market Average","rice","2008-05-01","27.88","29.27","26.79","29.27","PHP"
"","Philippines","Market Average","Market Average","rice","2008-06-01","29.7","31.62","28.55","31.62","PHP"
"","Philippines","Market Average","Market Average","rice","2008-07-01","32.12","33.45","30.79","31.24","PHP"
"","Philippines","Market Average","Market Average","rice","2008-08-01","31.35","32.51","30.17","30.17","PHP"
"","Philippines","Market Average","Market Average","rice","2008-09-01","30.09","31.14","28.72","28.72","PHP"
"","Philippines","Market Average","Market Average","rice","2008-10-01","28.59","29.58","26.68","26.68","PHP"
"","Philippines","Market Average","Market Average","rice","2008-11-01","26.45","27.51","25.39","25.83","PHP"
"","Philippines","Market Average","Market Average","rice","2008-12-01","25.74","26.92","24.84","26.92","PHP"
"","Philippines","Market Average","Market Average","rice","2009-01-01","27.14","28.07","26.21","27.75","PHP"
"","Philippines","Market Average","Market Average","rice","2009-02-01","28","28.85","27.15","28.68","PHP"
"","Philippines","Market Average","Market Average","rice","2009-03-01","28.92","29.71","28.13","29.7","PHP"
"","Philippines","Market Average","Market Average","rice","2009-04-01","29.97","30.74","27.79","27.79","PHP"
"","Philippines","Market Average","Market Average","rice","2009-05-01","27.65","29.73","26.62","29.73","PHP"
"","Philippines","Market Average","Market Average","rice","2009-06-01","30.05","31.35","28.75","29.57","PHP"
"","Philippines","Market Average","Market Average","rice","2009-07-01","29.72","30.82","28.62","29.46","PHP"
"","Philippines","Market Average","Market Average","rice","2009-08-01","29.51","30.44","28.59","28.84","PHP"
"","Philippines","Market Average","Market Average","rice","2009-09-01","28.84","29.64","28.03","28.39","PHP"
"","Philippines","Market Average","Market Average","rice","2009-10-01","28.39","29.08","27.69","28.2","PHP"
"","Philippines","Market Average","Market Average","rice","2009-11-01","28.25","28.83","27.66","28.3","PHP"
